1.140000000000000124e+00, 7.689620791069900818e+00
1.150000000000000133e+00, 7.766907678135080317e+00
1.159999999999999920e+00, 7.844308815180887073e+00
1.169999999999999929e+00, 7.921823194987362982e+00
1.179999999999999938e+00, 7.999449823476368238e+00
1.189999999999999947e+00, 8.077187719504216545e+00
1.199999999999999956e+00, 8.155035914658904872e+00
1.209999999999999964e+00, 8.232993453061830280e+00
1.219999999999999973e+00, 8.311059391173845512e+00
1.229999999999999982e+00, 8.389232797605558289e+00
1.239999999999999991e+00, 8.467512752931709130e+00
1.250000000000000000e+00, 8.545898349509570835e+00
1.260000000000000009e+00, 8.624388691301207999e+00
1.270000000000000018e+00, 8.702982893699525491e+00
1.280000000000000027e+00, 8.781680083357969124e+00
1.290000000000000036e+00, 8.860479398023816344e+00
1.300000000000000044e+00, 8.939379986374932585e+00
1.310000000000000053e+00, 9.018381007859900933e+00
1.320000000000000062e+00, 9.097481632541448704e+00
1.330000000000000071e+00, 9.176681040943082124e+00
1.340000000000000080e+00, 9.255978423898818974e+00
1.350000000000000089e+00, 9.335372982405974795e+00
1.360000000000000098e+00, 9.414863927480892514e+00
1.370000000000000107e+00, 9.494450480017560423e+00
1.380000000000000115e+00, 9.574131870649031484e+00
1.390000000000000124e+00, 9.653907339611563998e+00
1.400000000000000133e+00, 9.733776136611439256e+00
1.409999999999999920e+00, 9.813737520694370886e+00
1.419999999999999929e+00, 9.893790760117431304e+00
1.429999999999999938e+00, 9.973935132223457956e+00
1.439999999999999947e+00, 1.005416992331785409e+01
1.449999999999999956e+00, 1.013449442854774496e+01
1.459999999999999964e+00, 1.021490795178340072e+01
1.469999999999999973e+00, 1.029540980550190277e+01
1.479999999999999982e+00, 1.037599931067298087e+01
1.489999999999999991e+00, 1.045667579664698543e+01
1.500000000000000000e+00, 1.053743860104489904e+01
1.510000000000000009e+00, 1.061828706965039792e+01
1.520000000000000018e+00, 1.069922055630388336e+01
1.530000000000000027e+00, 1.078023842279841737e+01
1.540000000000000036e+00, 1.086134003877756449e+01
1.550000000000000044e+00, 1.094252478163504527e+01
1.560000000000000053e+00, 1.102379203641620542e+01
1.570000000000000062e+00, 1.110514119572121849e+01
1.580000000000000071e+00, 1.118657165960999933e+01
1.590000000000000080e+00, 1.126808283550879963e+01
1.600000000000000089e+00, 1.134967413811842896e+01
1.610000000000000098e+00, 1.143134498932406728e+01
1.620000000000000107e+00, 1.151309481810663549e+01
1.630000000000000115e+00, 1.159492306045570231e+01
1.640000000000000124e+00, 1.167682915928385690e+01
1.650000000000000133e+00, 1.175881256434256450e+01
1.660000000000000142e+00, 1.184087273213942559e+01
1.669999999999999929e+00, 1.192300912585683115e+01
1.679999999999999938e+00, 1.200522121527197861e+01
1.689999999999999947e+00, 1.208750847667822725e+01
1.699999999999999956e+00, 1.216987039280773786e+01
1.709999999999999964e+00, 1.225230645275540375e+01
1.719999999999999973e+00, 1.233481615190402536e+01
1.729999999999999982e+00, 1.241739899185068374e+01
1.739999999999999991e+00, 1.250005448033433275e+01
1.750000000000000000e+00, 1.258278213116455291e+01
1.760000000000000009e+00, 1.266558146415142438e+01
1.770000000000000018e+00, 1.274845200503656528e+01
1.780000000000000027e+00, 1.283139328542520374e+01
1.790000000000000036e+00, 1.291440484271938516e+01
1.800000000000000044e+00, 1.299748622005218124e+01
1.810000000000000053e+00, 1.308063696622295602e+01
1.820000000000000062e+00, 1.316385663563361597e+01
1.830000000000000071e+00, 1.324714478822587083e+01
1.840000000000000080e+00, 1.333050098941943595e+01
1.850000000000000089e+00, 1.341392481005119564e+01
1.860000000000000098e+00, 1.349741582631530257e+01
1.870000000000000107e+00, 1.358097361970414596e+01
1.880000000000000115e+00, 1.366459777695026112e+01
1.890000000000000124e+00, 1.374828788996907392e+01
1.900000000000000133e+00, 1.383204355580252098e+01
1.910000000000000142e+00, 1.391586437656348885e+01
1.919999999999999929e+00, 1.399974995938109679e+01
1.929999999999999938e+00, 1.408369991634676843e+01
1.939999999999999947e+00, 1.416771386446109204e+01
1.949999999999999956e+00, 1.425179142558146772e+01
1.959999999999999964e+00, 1.433593222637050957e+01
1.969999999999999973e+00, 1.442013589824517794e+01
1.979999999999999982e+00, 1.450440207732665954e+01
1.989999999999999991e+00, 1.458873040439096336e+01
2.000000000000000000e+00, 1.467312052482020057e+01
2.010000000000000231e+00, 1.475757208855456959e+01
2.020000000000000018e+00, 1.484208475004502503e+01
2.030000000000000249e+00, 1.492665816820657732e+01
2.040000000000000036e+00, 1.501129200637228678e+01
2.049999999999999822e+00, 1.509598593224785645e+01
2.060000000000000053e+00, 1.518073961786688386e+01
2.069999999999999840e+00, 1.526555273954670078e+01
2.080000000000000071e+00, 1.535042497784484183e+01
2.089999999999999858e+00, 1.543535601751608333e+01
2.100000000000000089e+00, 1.552034554747009132e+01
2.109999999999999876e+00, 1.560539326072961153e+01
2.120000000000000107e+00, 1.569049885438923653e+01
2.129999999999999893e+00, 1.577566202957472719e+01
2.140000000000000124e+00, 1.586088249140286521e+01
2.149999999999999911e+00, 1.594615994894184396e+01
2.160000000000000142e+00, 1.603149411517217970e+01
2.169999999999999929e+00, 1.611688470694813446e+01
2.180000000000000160e+00, 1.620233144495963984e+01
2.189999999999999947e+00, 1.628783405369473058e+01
2.200000000000000178e+00, 1.637339226140243298e+01
2.209999999999999964e+00, 1.645900580005617186e+01
2.220000000000000195e+00, 1.654467440531761468e+01
2.229999999999999982e+00, 1.663039781650099869e+01
2.240000000000000213e+00, 1.671617577653788089e+01
2.250000000000000000e+00, 1.680200803194237125e+01
2.260000000000000231e+00, 1.688789433277678498e+01
2.270000000000000018e+00, 1.697383443261772129e+01
2.280000000000000249e+00, 1.705982808852257193e+01
2.290000000000000036e+00, 1.714587506099644187e+01
2.300000000000000266e+00, 1.723197511395949277e+01
2.310000000000000053e+00, 1.731812801471466656e+01
2.319999999999999840e+00, 1.740433353391582116e+01
2.330000000000000071e+00, 1.749059144553624279e+01
2.339999999999999858e+00, 1.757690152683755258e+01
2.350000000000000089e+00, 1.766326355833898631e+01
2.359999999999999876e+00, 1.774967732378704710e+01
2.370000000000000107e+00, 1.783614261012549207e+01
2.379999999999999893e+00, 1.792265920746573471e+01
2.390000000000000124e+00, 1.800922690905754209e+01
2.399999999999999911e+00, 1.809584551126011220e+01
2.410000000000000142e+00, 1.818251481351348886e+01
2.419999999999999929e+00, 1.826923461831029627e+01
2.430000000000000160e+00, 1.835600473116781828e+01
2.439999999999999947e+00, 1.844282496060039733e+01
2.450000000000000178e+00, 1.852969511809215675e+01
2.459999999999999964e+00, 1.861661501807002139e+01
2.470000000000000195e+00, 1.870358447787708300e+01
2.479999999999999982e+00, 1.879060331774623549e+01
2.490000000000000213e+00, 1.887767136077411223e+01
2.500000000000000000e+00, 1.896478843289535732e+01
2.510000000000000231e+00, 1.905195436285714194e+01
2.520000000000000018e+00, 1.913916898219397922e+01
2.530000000000000249e+00, 1.922643212520285161e+01
2.540000000000000036e+00, 1.931374362891855512e+01
2.550000000000000266e+00, 1.940110333308940582e+01
2.560000000000000053e+00, 1.948851108015310274e+01
2.569999999999999840e+00, 1.957596671521296017e+01
2.580000000000000071e+00, 1.966347008601433899e+01
2.589999999999999858e+00, 1.975102104292136218e+01
2.600000000000000089e+00, 1.983861943889386836e+01
2.609999999999999876e+00, 1.992626512946462114e+01
2.620000000000000107e+00, 2.001395797271677424e+01
2.629999999999999893e+00, 2.010169782926155690e+01
2.640000000000000124e+00, 2.018948456221621868e+01
2.649999999999999911e+00, 2.027731803718219439e+01
2.660000000000000142e+00, 2.036519812222352854e+01
2.669999999999999929e+00, 2.045312468784549154e+01
2.680000000000000160e+00, 2.054109760697341969e+01
2.689999999999999947e+00, 2.062911675493183949e+01
2.700000000000000178e+00, 2.071718200942372690e+01
2.709999999999999964e+00, 2.080529325051002587e+01
2.720000000000000195e+00, 2.089345036058940863e+01
2.729999999999999982e+00, 2.098165322437816371e+01
2.740000000000000213e+00, 2.106990172889036117e+01
2.750000000000000000e+00, 2.115819576341821318e+01
2.760000000000000231e+00, 2.124653521951258739e+01
2.770000000000000018e+00, 2.133491999096377256e+01
2.780000000000000249e+00, 2.142334997378241113e+01
2.790000000000000036e+00, 2.151182506618064494e+01
2.800000000000000266e+00, 2.160034516855340669e+01
2.810000000000000053e+00, 2.168891018345996713e+01
2.819999999999999840e+00, 2.177752001560558170e+01
2.830000000000000071e+00, 2.186617457182341440e+01
2.839999999999999858e+00, 2.195487376105655741e+01
2.850000000000000089e+00, 2.204361749434028184e+01
2.859999999999999876e+00, 2.213240568478443393e+01
2.870000000000000107e+00, 2.222123824755602328e+01
2.879999999999999893e+00, 2.231011509986196018e+01
2.890000000000000124e+00, 2.239903616093197058e+01
2.899999999999999911e+00, 2.248800135200172079e+01
2.910000000000000142e+00, 2.257701059629598106e+01
2.919999999999999929e+00, 2.266606381901212686e+01
2.930000000000000160e+00, 2.275516094730361871e+01
2.939999999999999947e+00, 2.284430191026379475e+01
2.950000000000000178e+00, 2.293348663890970585e+01
2.959999999999999964e+00, 2.302271506616616037e+01
2.970000000000000195e+00, 2.311198712684991108e+01
2.979999999999999982e+00, 2.320130275765396988e+01
2.990000000000000213e+00, 2.329066189713210022e+01
3.000000000000000000e+00, 2.338006448568343387e+01
3.010000000000000231e+00, 2.346951046553724396e+01
3.020000000000000018e+00, 2.355899978073784240e+01
3.030000000000000249e+00, 2.364853237712963718e+01
3.040000000000000036e+00, 2.373810820234231045e+01
3.050000000000000266e+00, 2.382772720577613867e+01
3.060000000000000053e+00, 2.391738933858745852e+01
3.070000000000000284e+00, 2.400709455367424994e+01
3.080000000000000071e+00, 2.409684280566185066e+01
3.089999999999999858e+00, 2.418663405088882357e+01
3.100000000000000089e+00, 2.427646824739290921e+01
3.109999999999999876e+00, 2.436634535489716313e+01
3.120000000000000107e+00, 2.445626533479614295e+01
3.129999999999999893e+00, 2.454622815014229786e+01
3.140000000000000124e+00, 2.463623376563241152e+01
3.149999999999999911e+00, 2.472628214759424026e+01
3.160000000000000142e+00, 2.481637326397316912e+01
3.169999999999999929e+00, 2.490650708431909877e+01
3.180000000000000160e+00, 2.499668357977334310e+01
3.189999999999999947e+00, 2.508690272305572577e+01
3.200000000000000178e+00, 2.517716448845174071e+01
3.209999999999999964e+00, 2.526746885179983693e+01
3.220000000000000195e+00, 2.535781579047883483e+01
3.229999999999999982e+00, 2.544820528339539933e+01
3.240000000000000213e+00, 2.553863731097168355e+01
3.250000000000000000e+00, 2.562911185513303991e+01
3.260000000000000231e+00, 2.571962889929584861e+01
3.270000000000000018e+00, 2.581018842835545257e+01
3.280000000000000249e+00, 2.590079042867418480e+01
3.290000000000000036e+00, 2.599143488806951297e+01
3.300000000000000266e+00, 2.608212179580227286e+01
3.310000000000000053e+00, 2.617285114256500123e+01
3.320000000000000284e+00, 2.626362292047039304e+01
3.330000000000000071e+00, 2.635443712303980490e+01
3.339999999999999858e+00, 2.644529374519190768e+01
3.350000000000000089e+00, 2.653619278323139952e+01
3.359999999999999876e+00, 2.662713423483782904e+01
3.370000000000000107e+00, 2.671811809905451796e+01
3.379999999999999893e+00, 2.680914437627753699e+01
3.390000000000000124e+00, 2.690021306824483815e+01
3.399999999999999911e+00, 2.699132417802541895e+01
3.410000000000000142e+00, 2.708247771000859672e+01
3.419999999999999929e+00, 2.717367366989337896e+01
3.430000000000000160e+00, 2.726491206467790818e+01
3.439999999999999947e+00, 2.735619290264900627e+01
3.450000000000000178e+00, 2.744751619337178994e+01
3.459999999999999964e+00, 2.753888194767938558e+01
3.470000000000000195e+00, 2.763029017766269746e+01
3.479999999999999982e+00, 2.772174089666031094e+01
3.490000000000000213e+00, 2.781323411924842759e+01
3.500000000000000000e+00, 2.790476986123089986e+01
3.510000000000000231e+00, 2.799634813962935453e+01
3.520000000000000018e+00, 2.808796897267338721e+01
3.530000000000000249e+00, 2.817963237979082791e+01
3.540000000000000036e+00, 2.827133838159809187e+01
3.550000000000000266e+00, 2.836308699989061566e+01
3.560000000000000053e+00, 2.845487825763334655e+01
3.570000000000000284e+00, 2.854671217895134561e+01
3.580000000000000071e+00, 2.863858878912041206e+01
3.589999999999999858e+00, 2.873050811455781783e+01
3.600000000000000089e+00, 2.882247018281313089e+01
3.609999999999999876e+00, 2.891447502255904212e+01
3.620000000000000107e+00, 2.900652266358234854e+01
3.629999999999999893e+00, 2.909861313677494721e+01
3.640000000000000124e+00, 2.919074647412493206e+01
3.649999999999999911e+00, 2.928292270870772640e+01
3.660000000000000142e+00, 2.937514187467732540e+01
3.669999999999999929e+00, 2.946740400725756714e+01
3.680000000000000160e+00, 2.955970914273352079e+01
3.689999999999999947e+00, 2.965205731844286063e+01
3.700000000000000178e+00, 2.974444857276740706e+01
3.709999999999999964e+00, 2.983688294512465333e+01
3.720000000000000195e+00, 2.992936047595938476e+01
3.729999999999999982e+00, 3.002188120673537597e+01
3.740000000000000213e+00, 3.011444517992713799e+01
3.750000000000000000e+00, 3.020705243901169368e+01
3.760000000000000231e+00, 3.029970302846051666e+01
3.770000000000000018e+00, 3.039239699373139203e+01
3.780000000000000249e+00, 3.048513438126046182e+01
3.790000000000000036e+00, 3.057791523845427051e+01
3.800000000000000266e+00, 3.067073961368186019e+01
3.810000000000000053e+00, 3.076360755626697596e+01
3.820000000000000284e+00, 3.085651911648026768e+01
3.830000000000000071e+00, 3.094947434553161614e+01
3.839999999999999858e+00, 3.104247329556245205e+01
3.850000000000000089e+00, 3.113551601963818172e+01
3.859999999999999876e+00, 3.122860257174064103e+01
3.870000000000000107e+00, 3.132173300676062766e+01
3.879999999999999893e+00, 3.141490738049045461e+01
3.890000000000000124e+00, 3.150812574961660673e+01
3.899999999999999911e+00, 3.160138817171241499e+01
3.910000000000000142e+00, 3.169469470523077703e+01
3.919999999999999929e+00, 3.178804540949698776e+01
3.930000000000000160e+00, 3.188144034470155930e+01
3.939999999999999947e+00, 3.197487957189312269e+01
3.950000000000000178e+00, 3.206836315297138640e+01
3.959999999999999964e+00, 3.216189115068012683e+01
3.970000000000000195e+00, 3.225546362860026051e+01
3.979999999999999982e+00, 3.234908065114294118e+01
3.990000000000000213e+00, 3.244274228354270662e+01
4.000000000000000000e+00, 3.253644859185068583e+01
4.009999999999999787e+00, 3.263019964292786312e+01
4.020000000000000462e+00, 3.272399550443840610e+01
4.030000000000000249e+00, 3.281783624484294393e+01
4.040000000000000036e+00, 3.291172193339205876e+01
4.049999999999999822e+00, 3.300565264011964928e+01
4.060000000000000497e+00, 3.309962843583650738e+01
4.070000000000000284e+00, 3.319364939212378829e+01
4.080000000000000071e+00, 3.328771558132666541e+01
4.089999999999999858e+00, 3.338182707654792836e+01
4.099999999999999645e+00, 3.347598395164165197e+01
4.110000000000000320e+00, 3.357018628120697201e+01
4.120000000000000107e+00, 3.366443414058181816e+01
4.129999999999999893e+00, 3.375872760583673937e+01
4.139999999999999680e+00, 3.385306675376878616e+01
4.150000000000000355e+00, 3.394745166189537855e+01
4.160000000000000142e+00, 3.404188240844828073e+01
4.169999999999999929e+00, 3.413635907236760403e+01
4.179999999999999716e+00, 3.423088173329582418e+01
4.190000000000000391e+00, 3.432545047157185536e+01
4.200000000000000178e+00, 3.442006536822516694e+01
4.209999999999999964e+00, 3.451472650496997829e+01
4.219999999999999751e+00, 3.460943396419943241e+01
4.230000000000000426e+00, 3.470418782897983334e+01
4.240000000000000213e+00, 3.479898818304495478e+01
4.250000000000000000e+00, 3.489383511079036282e+01
4.259999999999999787e+00, 3.498872869726777424e+01
4.270000000000000462e+00, 3.508366902817946453e+01
4.280000000000000249e+00, 3.517865618987269727e+01
4.290000000000000036e+00, 3.527369026933423868e+01
4.299999999999999822e+00, 3.536877135418486517e+01
4.310000000000000497e+00, 3.546389953267393480e+01
4.320000000000000284e+00, 3.555907489367397289e+01
4.330000000000000071e+00, 3.565429752667530749e+01
4.339999999999999858e+00, 3.574956752178078290e+01
4.350000000000000533e+00, 3.584488496970040217e+01
4.360000000000000320e+00, 3.594024996174616859e+01
4.370000000000000107e+00, 3.603566258982680637e+01
4.379999999999999893e+00, 3.613112294644260203e+01
4.389999999999999680e+00, 3.622663112468027435e+01
4.400000000000000355e+00, 3.632218721820785845e+01
4.410000000000000142e+00, 3.641779132126964669e+01
4.419999999999999929e+00, 3.651344352868116516e+01
4.429999999999999716e+00, 3.660914393582412885e+01
4.440000000000000391e+00, 3.670489263864155305e+01
4.450000000000000178e+00, 3.680068973363277962e+01
4.459999999999999964e+00, 3.689653531784857421e+01
4.469999999999999751e+00, 3.699242948888630167e+01
4.480000000000000426e+00, 3.708837234488508017e+01
4.490000000000000213e+00, 3.718436398452097791e+01
4.500000000000000000e+00, 3.728040450700227382e+01
4.509999999999999787e+00, 3.737649401206476085e+01
4.520000000000000462e+00, 3.747263259996696405e+01
4.530000000000000249e+00, 3.756882037148559306e+01
4.540000000000000036e+00, 3.766505742791081701e+01
4.549999999999999822e+00, 3.776134387104171708e+01
4.560000000000000497e+00, 3.785767980318175319e+01
4.570000000000000284e+00, 3.795406532713415260e+01
4.580000000000000071e+00, 3.805050054619746192e+01
4.589999999999999858e+00, 3.814698556416107778e+01
4.600000000000000533e+00, 3.824352048530082016e+01
4.610000000000000320e+00, 3.834010541437445596e+01
4.620000000000000107e+00, 3.843674045661741445e+01
4.629999999999999893e+00, 3.853342571773838188e+01
4.639999999999999680e+00, 3.863016130391498848e+01
4.650000000000000355e+00, 3.872694732178955945e+01
4.660000000000000142e+00, 3.882378387846480194e+01
4.669999999999999929e+00, 3.892067108149963417e+01
4.679999999999999716e+00, 3.901760903890495058e+01
4.690000000000000391e+00, 3.911459785913947229e+01
4.700000000000000178e+00, 3.921163765110557620e+01
4.709999999999999964e+00, 3.930872852414522356e+01
4.719999999999999751e+00, 3.940587058803585307e+01
4.730000000000000426e+00, 3.950306395298633788e+01
4.740000000000000213e+00, 3.960030872963292836e+01
4.750000000000000000e+00, 3.969760502903530863e+01
4.759999999999999787e+00, 3.979495296267256066e+01
4.770000000000000462e+00, 3.989235264243926338e+01
4.780000000000000249e+00, 3.998980418064157050e+01
4.790000000000000036e+00, 4.008730768999330962e+01
4.799999999999999822e+00, 4.018486328361210980e+01
4.810000000000000497e+00, 4.028247107501559299e+01
4.820000000000000284e+00, 4.038013117811755137e+01
4.830000000000000071e+00, 4.047784370722413883e+01
4.839999999999999858e+00, 4.057560877703016899e+01
4.850000000000000533e+00, 4.067342650261532100e+01
4.860000000000000320e+00, 4.077129699944048724e+01
4.870000000000000107e+00, 4.086922038334404306e+01
4.879999999999999893e+00, 4.096719677053823716e+01
4.889999999999999680e+00, 4.106522627760553235e+01
4.900000000000000355e+00, 4.116330902149503146e+01
4.910000000000000142e+00, 4.126144511951885363e+01
4.919999999999999929e+00, 4.135963468934860288e+01
4.929999999999999716e+00, 4.145787784901183670e+01
4.940000000000000391e+00, 4.155617471688859865e+01
4.950000000000000178e+00, 4.165452541170783718e+01
4.959999999999999964e+00, 4.175293005254405188e+01
4.969999999999999751e+00, 4.185138875881380471e+01
4.980000000000000426e+00, 4.194990165027232365e+01
4.990000000000000213e+00, 4.204846884701010623e+01
5.000000000000000000e+00, 4.214709046944957294e+01
5.009999999999999787e+00, 4.224576663834171342e+01
5.020000000000000462e+00, 4.234449747346089055e+01
5.030000000000000249e+00, 4.244328309361187479e+01
5.040000000000000036e+00, 4.254212361663679332e+01
5.049999999999999822e+00, 4.264101915942205778e+01
5.060000000000000497e+00, 4.273996983790527793e+01
5.070000000000000284e+00, 4.283897576708205435e+01
5.080000000000000071e+00, 4.293803706101282813e+01
5.089999999999999858e+00, 4.303715383282953866e+01
5.100000000000000533e+00, 4.313632619474240215e+01
5.110000000000000320e+00, 4.323555425804650554e+01
5.120000000000000107e+00, 4.333483813312848554e+01
5.129999999999999893e+00, 4.343417792947301592e+01
5.139999999999999680e+00, 4.353357375566940135e+01
5.150000000000000355e+00, 4.363302571941798647e+01
5.160000000000000142e+00, 4.373253392753664315e+01
5.169999999999999929e+00, 4.383209848596713698e+01
5.179999999999999716e+00, 4.393171949978147950e+01
5.190000000000000391e+00, 4.403139707318820228e+01
5.200000000000000178e+00, 4.413113130953865948e+01
5.209999999999999964e+00, 4.423092231133323793e+01
5.219999999999999751e+00, 4.433077018022749627e+01
5.230000000000000426e+00, 4.443067501703831113e+01
5.240000000000000213e+00, 4.453063692175000909e+01
5.250000000000000000e+00, 4.463065599352034951e+01
5.259999999999999787e+00, 4.473073233068655696e+01
5.270000000000000462e+00, 4.483086603077132537e+01
5.280000000000000249e+00, 4.493105719048864444e+01
5.290000000000000036e+00, 4.503130590574978953e+01
5.299999999999999822e+00, 4.513161227166909129e+01
5.310000000000000497e+00, 4.523197638256974784e+01
5.320000000000000284e+00, 4.533239833198960156e+01
5.330000000000000071e+00, 4.543287821268685178e+01
5.339999999999999858e+00, 4.553341611664569655e+01
5.350000000000000533e+00, 4.563401213508206666e+01
5.360000000000000320e+00, 4.573466635844910400e+01
5.370000000000000107e+00, 4.583537887644281028e+01
5.379999999999999893e+00, 4.593614977800752541e+01
5.389999999999999680e+00, 4.603697915134141283e+01
5.400000000000000355e+00, 4.613786708390193780e+01
5.410000000000000142e+00, 4.623881366241121071e+01
5.419999999999999929e+00, 4.633981897286141560e+01
5.429999999999999716e+00, 4.644088310052008239e+01
5.440000000000000391e+00, 4.654200612993542308e+01
5.450000000000000178e+00, 4.664318814494153997e+01
5.459999999999999964e+00, 4.674442922866368377e+01
5.469999999999999751e+00, 4.684572946352341916e+01
5.480000000000000426e+00, 4.694708893124371230e+01
5.490000000000000213e+00, 4.704850771285412492e+01
5.500000000000000000e+00, 4.714998588869579521e+01
5.509999999999999787e+00, 4.725152353842656794e+01
5.520000000000000462e+00, 4.735312074102585456e+01
5.530000000000000249e+00, 4.745477757479971359e+01
5.540000000000000036e+00, 4.755649411738571786e+01
5.549999999999999822e+00, 4.765827044575782878e+01
5.560000000000000497e+00, 4.776010663623129204e+01
5.570000000000000284e+00, 4.786200276446741952e+01
5.580000000000000071e+00, 4.796395890547838547e+01
5.589999999999999858e+00, 4.806597513363195873e+01
